,table_index,table_size,party_size,enter_time,leaving_time,bill_amount
4154,12,6,3,1544497616.1186635,1544499605.0835922,35.86000366761629
4155,12,6,6,1544499605.0835922,1544502024.6640985,47.66698567302477
4156,12,6,2,1544502024.6640985,1544504098.1072867,19.210588756088057
4157,12,6,1,1544504098.1072867,1544505981.0456803,24.950072188287233
4158,1,2,2,1544580626.1172643,1544582545.441089,26.30871167161031
4159,1,2,2,1544587003.558921,1544588673.9427595,16.902928980405633
4160,1,2,1,1544588673.9427593,1544590327.412444,44.561810149910826
4161,1,2,2,1544590327.412444,1544592756.6761847,20.089726680025155
4162,2,2,2,1544581891.067293,1544583318.7906404,11.511661286370433
4163,2,2,2,1544584972.169181,1544586496.6826322,26.06765738127587
4164,2,2,2,1544586496.6826322,1544588378.1764278,12.952897555998875
4165,2,2,2,1544588378.1764276,1544589908.5991626,33.06493994965752
4166,2,2,2,1544589908.5991626,1544591663.105469,34.52627136990416
4167,3,2,2,1544582120.118314,1544583677.7091036,21.62867894554952
4168,3,2,2,1544584743.5773711,1544586850.8231883,29.44727137475266
4169,3,2,2,1544588841.583509,1544590544.3212085,30.837438004980484
4170,3,2,1,1544590544.3212085,1544592813.4568548,29.928001430203132
4171,4,2,2,1544580178.238606,1544582019.4966176,36.13919763894992
4172,4,2,2,1544582019.4966176,1544583780.9908102,30.60173575678972
4173,4,2,2,1544585008.1851053,1544586296.0536966,33.007130523005245
4174,4,2,2,1544586296.0536966,1544587983.1134982,40.748462832261566
4175,5,4,2,1544580315.6883597,1544582391.5224118,18.750041713965434
4176,5,4,4,1544582391.5224116,1544584477.3334835,60.26289538038213
4177,5,4,2,1544584477.3334835,1544586072.0365505,32.20578178453142
4178,5,4,1,1544586072.0365508,1544587790.2810535,34.116925778531574
4179,5,4,2,1544587790.2810535,1544589960.3619752,34.105975283879886
4180,5,4,2,1544589960.3619752,1544592269.1371038,22.80215802046933
4181,6,4,4,1544582398.0950685,1544583899.9594781,43.34942756584437
4182,6,4,2,1544583899.9594781,1544585639.5166895,30.45329146202912
4183,6,4,1,1544585639.5166895,1544587534.1355789,15.499874783341042
4184,7,4,3,1544580376.590233,1544582619.8636482,24.38055211675098
4185,7,4,3,1544582619.8636482,1544584708.7892687,38.85776262105951
4186,7,4,4,1544584708.7892685,1544586942.8871582,17.43486383191557
4187,7,4,1,1544586942.8871582,1544588427.7457848,19.50862830208867
4188,7,4,4,1544588427.7457848,1544590431.6912959,36.52028402911337
4189,8,4,2,1544581970.600847,1544583407.4201212,40.62763365221881
4190,8,4,2,1544586786.5860252,1544588323.824647,34.94654408240148
4191,8,4,2,1544588714.6393304,1544590532.290797,25.032693048998688
4192,8,4,2,1544590532.2907972,1544592869.083753,26.124103958117438
4193,9,6,4,1544586332.8793898,1544587866.2606037,58.09078592331146
4194,9,6,2,1544587866.2606037,1544589922.3385906,12.616203635474116
4195,10,6,2,1544583299.879098,1544585093.033324,24.977339240180388
4196,10,6,4,1544585093.033324,1544586437.0829482,50.76446496864166
4197,10,6,3,1544587028.9335904,1544588779.2240367,27.667560253979083
4198,10,6,2,1544588779.2240367,1544590721.8980772,39.36667547755725
4199,10,6,1,1544590721.8980772,1544592057.6918204,13.81927539569292
4200,11,6,1,1544581752.9473834,1544583618.759591,28.750901176025508
4201,11,6,3,1544583618.759591,1544586018.2974758,45.210343324680004
4202,11,6,2,1544586018.2974758,1544587877.6982462,11.757104093420185
4203,11,6,2,1544589029.8322616,1544590697.4811919,22.80987782913124
4204,11,6,1,1544590697.4811919,1544592749.1401293,13.029527457446314
4205,12,6,3,1544580633.620117,1544582333.8344815,39.54429912321266
4206,12,6,4,1544582585.2313108,1544584815.387403,53.54990523624172
4207,12,6,1,1544584815.3874032,1544586389.990205,17.94071611024195
4208,12,6,3,1544586650.3599875,1544589247.2837727,57.540623725385494
4209,1,2,2,1544666675.155153,1544668043.2633498,39.084723209431054
4210,1,2,1,1544669376.6824229,1544671550.8322885,27.363967443058645
4211,1,2,1,1544672057.488589,1544673468.2349584,12.564310067440045
4212,1,2,2,1544673468.2349584,1544674924.6994834,26.797078291770642
4213,1,2,1,1544674924.6994834,1544676612.753516,-4.381382519877182
4214,1,2,1,1544676612.7535157,1544678241.0257132,19.133930380020995
4215,2,2,2,1544666628.839064,1544668766.335293,30.4907266526847
4216,2,2,2,1544668766.335293,1544670500.865692,23.216239315538814
4217,2,2,1,1544671039.5558372,1544673246.5362866,35.841265931110115
4218,2,2,1,1544673246.5362866,1544675009.7263408,28.33604936617852
4219,2,2,2,1544675009.7263408,1544676713.0884476,35.3851137328584
4220,2,2,1,1544676713.0884473,1544678579.0974782,15.89255202649236
4221,3,2,1,1544666882.4978642,1544668498.9698174,20.489635122971393
4222,3,2,2,1544668498.9698172,1544670648.9805272,18.292370855131793
4223,3,2,2,1544674526.5837457,1544676483.5510578,27.209895857701724
4224,3,2,1,1544676483.5510578,1544677907.2536972,23.70341734205619
4225,4,2,1,1544668747.5072763,1544670453.123198,10.866070239450428
4226,4,2,2,1544670453.123198,1544672599.6532066,41.10827770024016
4227,4,2,2,1544672599.6532066,1544674901.019847,6.279862745718209
4228,4,2,2,1544674901.0198472,1544676143.1371834,22.41256485572423
4229,4,2,2,1544676522.6368837,1544678491.0191445,36.83072184123315
4230,5,4,3,1544672311.4145033,1544674108.953466,22.89990343404049
4231,5,4,3,1544674108.9534662,1544675675.6639411,38.541827090374085
4232,5,4,2,1544675675.6639411,1544677890.3662329,24.47892680089484
4233,6,4,2,1544666689.0031312,1544668828.6197178,15.234907904056673
4234,6,4,4,1544668828.6197178,1544670625.6101525,27.950683238188994
4235,6,4,4,1544672411.2161984,1544674244.3937354,59.57757353769962
4236,6,4,4,1544674244.3937354,1544675786.800276,32.78987416303305
4237,7,4,1,1544667395.1069305,1544669506.6966913,20.824528988211036
4238,7,4,4,1544669607.369696,1544670938.0282602,54.160806426061235
4239,7,4,3,1544670938.0282605,1544672501.3969557,47.68389581586397
4240,7,4,2,1544674540.500006,1544676099.499296,5.263625697267862
4241,7,4,2,1544676099.499296,1544678295.5377164,21.522727054109165
4242,8,4,4,1544670090.82952,1544671333.6492758,16.33675598214818
4243,8,4,2,1544671333.6492758,1544673381.3664668,28.747610103101284
4244,8,4,2,1544673381.3664668,1544675157.3778436,43.332176961381606
4245,9,6,1,1544668565.839302,1544670389.0652874,27.592747476850285
4246,9,6,4,1544670389.0652874,1544672218.2894952,43.708000349414064
4247,9,6,4,1544672218.2894952,1544673814.2294898,43.98686704610729
4248,9,6,1,1544674725.9640193,1544676686.6376703,8.561553112923233
4249,9,6,3,1544676686.6376703,1544678660.2770376,32.12093826285444
4250,10,6,2,1544668002.7763002,1544669327.9732933,31.29265616084516
4251,10,6,1,1544669327.9732933,1544671774.1951673,16.972240020395567
4252,10,6,2,1544671774.1951673,1544673577.7132337,32.96497746939999
4253,10,6,3,1544673577.7132337,1544675259.3584652,30.423946434601127
4254,10,6,3,1544675259.3584652,1544677023.7344034,20.742833615754726
4255,10,6,3,1544677023.7344034,1544678471.9802566,50.829513105232984
4256,11,6,3,1544668149.0675445,1544670208.133039,35.697509542412604
4257,11,6,2,1544670208.133039,1544671756.5282536,16.84577715970137
4258,11,6,4,1544673930.009196,1544676036.9876244,40.69254136140312
4259,11,6,4,1544676036.9876244,1544677327.241792,49.66596172361721
4260,12,6,2,1544667316.1497493,1544668914.3529122,35.93094007914097
4261,12,6,3,1544669478.411276,1544671175.9093418,34.729813838374014
4262,12,6,2,1544671175.9093418,1544672844.8993578,29.06498627506005
4263,12,6,4,1544674756.5181615,1544676726.2690163,40.17614914480449
4264,12,6,2,1544676726.2690163,1544678650.8764653,30.18102692915364
4265,1,2,2,1544754753.6867437,1544756500.0294878,24.515312409260495
4266,1,2,1,1544756500.0294878,1544758435.1103213,20.090529182191926
4267,1,2,2,1544758549.07988,1544760456.4694133,31.254770842499433
4268,1,2,1,1544760456.4694133,1544762459.5604932,23.3363121033439
4269,1,2,2,1544762459.5604932,1544764520.4286222,37.11720719534437
4270,2,2,1,1544754817.64137,1544756522.8011885,22.893772116210094
4271,2,2,2,1544757309.522711,1544759242.6942618,14.36360508719392
4272,2,2,2,1544759242.694262,1544760955.159016,34.20553090963623
4273,2,2,2,1544760955.159016,1544762724.4290955,32.67422764779799
4274,2,2,2,1544762724.4290953,1544764320.9658165,9.79875836560684
4275,3,2,2,1544753412.5638962,1544755295.4679148,20.652134687661654
4276,3,2,2,1544755295.4679148,1544757228.3287704,33.27579240625774
4277,3,2,2,1544757228.3287704,1544758924.9578626,36.694631526104914
4278,3,2,1,1544762972.5487485,1544764443.8097396,16.040069590686787
4279,4,2,2,1544756047.529484,1544757761.9505224,10.090570154570717
4280,4,2,2,1544757761.9505227,1544759392.4147,17.653554335761612
4281,4,2,2,1544759392.4147,1544761057.829258,31.39388263277005
4282,4,2,2,1544761057.829258,1544762872.8502746,13.274578091360349
4283,4,2,2,1544762970.5543883,1544765073.0922978,19.195030237417466
4284,5,4,2,1544752828.6760995,1544754527.7373326,23.11071698674175
4285,5,4,3,1544754527.7373326,1544757354.2187512,29.929941222786706
4286,5,4,2,1544757354.2187512,1544759441.816207,21.717566434176586
4287,5,4,2,1544760675.3777509,1544762343.4101691,24.74667918496751
4288,5,4,3,1544763124.7519739,1544765011.5097637,44.264882296238284
4289,6,4,3,1544752868.371719,1544754706.2706618,26.128332033187867
4290,6,4,2,1544754706.2706618,1544756656.5955029,30.49486146267933
4291,6,4,2,1544756792.9564042,1544758543.4992328,41.791671334061235
4292,6,4,3,1544763532.0348356,1544765493.021097,38.14315309993904
4293,7,4,2,1544752940.0388358,1544754462.2551706,28.03879935960643
4294,7,4,1,1544754462.2551706,1544756432.8876991,8.896199508480027
4295,7,4,2,1544760762.9110408,1544762759.911547,28.362446678179772
4296,7,4,3,1544762759.9115467,1544764439.7522051,45.278461966447665
4297,8,4,3,1544758317.9205308,1544760089.924359,38.82467198173771
4298,9,6,1,1544753702.1271539,1544755143.4406435,40.2791081137255
4299,9,6,2,1544757371.8842309,1544759366.8403382,15.258595022584036
4300,9,6,4,1544761116.3090215,1544763128.6341832,26.737503866101097
4301,9,6,3,1544763128.6341832,1544765246.470657,39.16789837817868
4302,10,6,1,1544753891.3009999,1544755829.6206844,35.08990272796171
4303,10,6,2,1544755829.6206844,1544757948.600524,35.391774426097236
4304,10,6,2,1544757948.600524,1544760340.8397071,28.311853907979625
4305,10,6,2,1544760915.2112467,1544762986.9846015,26.27291294718848
4306,10,6,4,1544762986.9846017,1544765037.7275014,34.29761111838501
4307,11,6,3,1544753950.1144743,1544755373.3496563,22.962998460362197
4308,11,6,4,1544755832.9503999,1544757488.098492,12.094643959018402
4309,11,6,2,1544757488.0984917,1544758943.3189356,25.84084179285818
4310,11,6,3,1544762899.30014,1544765182.820074,41.38570008521597
4311,12,6,3,1544754040.665808,1544755579.2791317,48.981854928641475
4312,12,6,6,1544755579.2791317,1544757431.6966455,57.500646340521854
4313,12,6,2,1544757431.6966455,1544759310.4941401,26.772194013934065
4314,12,6,1,1544759310.4941401,1544760843.2852077,35.983950630326596
4315,12,6,4,1544760843.2852077,1544762603.9714503,31.41206553574672
4316,1,2,2,1544840290.74628,1544842138.461092,28.9818612986693
4317,1,2,2,1544843552.604489,1544845388.2212844,23.331984328632714
4318,1,2,2,1544845388.2212846,1544846736.2312162,12.124273161541367
4319,1,2,2,1544846736.231216,1544848468.7415314,21.24784748243519
4320,1,2,2,1544848468.7415314,1544850004.1085548,12.593226552027792
4321,2,2,2,1544839624.0933008,1544841830.6579137,18.593784474474358
4322,2,2,1,1544841830.6579137,1544843884.8136804,25.137838697243026
4323,2,2,2,1544844091.5298393,1544846280.8262546,25.029186120168333
4324,2,2,1,1544846280.8262544,1544847821.4931936,8.369367204759683
4325,2,2,2,1544847821.4931936,1544849380.7705326,21.122588705011296
4326,2,2,2,1544849380.7705326,1544850858.5727508,28.78860960792123
4327,3,2,2,1544841503.9092958,1544843180.7970502,35.569800674120565
4328,3,2,2,1544843180.7970502,1544845835.813549,27.865554228433286
4329,3,2,2,1544845835.8135493,1544847848.8989885,32.65558823460424
4330,3,2,2,1544847848.8989885,1544849871.0942483,13.304131184141564
4331,3,2,2,1544849871.0942483,1544851997.1966457,23.745385940414195
4332,4,2,2,1544839287.7155218,1544840905.8750775,26.597089533603814
4333,4,2,2,1544840905.8750775,1544842602.9097524,37.28394033812626
4334,4,2,2,1544842602.9097524,1544844317.525069,19.96896998779414
4335,4,2,2,1544844317.525069,1544846329.7347822,60.05394532867993
4336,4,2,2,1544846329.7347822,1544848079.8640952,29.68435353347224
4337,4,2,2,1544848079.864095,1544849665.4619818,21.942615262663153
4338,4,2,2,1544849665.4619818,1544851430.798987,21.05633992819683
4339,5,4,2,1544840138.690052,1544841705.189892,16.240734363101375
4340,5,4,3,1544841705.189892,1544843849.2781858,42.91260576927809
4341,5,4,2,1544843849.2781856,1544845445.16432,26.937236029605724
4342,5,4,4,1544845445.16432,1544846974.769339,35.98445503184174
4343,5,4,4,1544846974.7693393,1544848666.6280801,70.29836760278381
4344,5,4,3,1544849933.2074347,1544851384.90906,33.12814266149674
4345,6,4,4,1544841498.8676322,1544843108.4227407,48.836301482140605
4346,6,4,1,1544847470.6145341,1544849352.6474352,25.043640923333193
4347,6,4,2,1544849352.6474354,1544851270.3024552,20.731308701812733
4348,7,4,1,1544839504.7008536,1544841044.2393458,44.18873225359113
4349,7,4,1,1544841044.2393458,1544843705.1532063,27.457794770136104
4350,7,4,4,1544843705.1532063,1544845717.2504318,33.60594090384449
4351,7,4,2,1544845717.2504318,1544847036.228464,40.89970437055672
4352,7,4,2,1544847036.2284641,1544848810.3771424,18.33674527525376
4353,7,4,3,1544848810.3771424,1544851327.5471737,33.1526046834088
4354,8,4,2,1544842210.6531723,1544844376.030846,43.62846661807263
4355,8,4,3,1544844376.030846,1544846594.0050402,41.89925776474775
4356,8,4,3,1544846594.0050402,1544848255.434175,38.583355403374426
4357,8,4,4,1544848255.434175,1544850150.8514788,68.83352882408997
4358,9,6,4,1544840509.6467526,1544842626.2265837,22.003946241896976
4359,9,6,2,1544842626.2265835,1544844788.8837998,42.058742611168185
4360,9,6,2,1544844788.8837998,1544846318.5148838,24.022600566891406
4361,9,6,2,1544846318.5148835,1544848131.9618752,25.15713813359633
4362,9,6,4,1544848131.9618752,1544849845.2570422,40.654641471211264
4363,9,6,4,1544849845.2570422,1544851175.7860384,39.07948620531669
4364,10,6,3,1544839451.727742,1544841616.0534675,55.432787453261874
4365,10,6,2,1544841616.0534675,1544843550.15656,39.909562431585115
4366,10,6,4,1544843550.15656,1544845263.574095,32.54493301430953
4367,10,6,2,1544845263.574095,1544846697.5145109,22.582931148163865
4368,10,6,2,1544846697.514511,1544848660.1528065,12.27291597471884
4369,10,6,4,1544848660.1528063,1544850312.3631668,28.78203617893467
4370,11,6,3,1544839303.6995249,1544841064.1111455,35.943450888486524
4371,11,6,3,1544841064.1111455,1544843767.173831,30.42685839466006
4372,11,6,3,1544843767.173831,1544845166.5936933,51.87019341832315
4373,11,6,2,1544845166.5936933,1544847044.7048092,25.497219571059595
4374,11,6,2,1544847044.7048092,1544849453.4694228,32.456195039496535
4375,11,6,2,1544849453.4694228,1544851389.8602095,38.082222260702366
4376,12,6,4,1544839826.4783256,1544841279.5393598,39.04833408302973
4377,12,6,1,1544841279.5393598,1544842613.543966,36.986574096436826
4378,12,6,3,1544842613.543966,1544844729.8394136,40.93011094491114
4379,12,6,1,1544844729.8394136,1544846491.9382358,17.844933105911025
4380,12,6,1,1544846491.9382358,1544848580.0641897,15.043537975043687
4381,12,6,2,1544848580.0641897,1544850401.0590186,20.99382758741281
4382,1,2,2,1544927272.8678303,1544929122.486251,27.45411295445766
4383,1,2,2,1544929122.4862514,1544931352.7806962,32.01504586455464
4384,1,2,2,1544931352.7806962,1544933217.4232943,24.41240428965303
4385,1,2,2,1544933217.4232943,1544935209.7017097,29.521412803116107
4386,1,2,2,1544935209.7017097,1544937160.4053257,29.195368484441833
4387,2,2,1,1544926347.8627012,1544928409.394281,26.199767917885328
4388,2,2,2,1544928409.394281,1544929827.8075564,29.523288197115196
4389,2,2,2,1544930425.209347,1544932284.5640538,34.406732185850146
4390,2,2,1,1544932284.5640538,1544933566.6425629,24.821435047260135
4391,2,2,1,1544933566.6425629,1544935028.0648577,4.06336484284436
4392,2,2,2,1544935028.0648577,1544936743.632959,33.5260813305899
4393,3,2,2,1544927582.4628654,1544929231.560691,20.73436573085313
4394,3,2,2,1544929231.560691,1544930947.8276904,30.13324134197233
4395,3,2,2,1544930947.8276904,1544932867.6138544,32.00554673619882
4396,3,2,2,1544932867.6138544,1544934158.7720716,24.275832156594376
4397,3,2,2,1544934158.7720716,1544935400.6569517,16.892549755532883
4398,3,2,2,1544935400.6569517,1544936821.9666262,23.048407123317325
4399,4,2,2,1544926030.383846,1544927836.935196,33.820276107826395
4400,4,2,1,1544927836.935196,1544929713.4333248,23.265905934316812
4401,4,2,2,1544929713.4333248,1544930938.357254,34.07075258660826
4402,4,2,1,1544930938.357254,1544933054.606084,35.232016526634546
4403,4,2,2,1544933054.6060839,1544934158.398546,29.79158867275054
4404,4,2,2,1544934158.398546,1544936096.0532427,35.230846626559135
4405,4,2,2,1544936295.7345655,1544938344.4101262,27.86404683116128
4406,5,4,4,1544927781.684107,1544931468.1435218,46.676190215087345
4407,5,4,4,1544931468.1435215,1544933681.711829,25.56164291310105
4408,5,4,3,1544933681.711829,1544935631.4239464,58.94431818128732
4409,5,4,2,1544935631.4239464,1544937505.9817579,21.77987630650537
4410,6,4,2,1544928175.7174513,1544930653.4591427,16.121246565955808
4411,6,4,2,1544930653.4591427,1544932073.8827922,21.98489431999002
4412,6,4,4,1544932073.8827922,1544934397.4384336,76.05070555623607
4413,6,4,3,1544934397.4384336,1544936313.8331056,19.072807224347635
4414,6,4,2,1544936313.8331056,1544938066.9402182,28.356400781779
4415,7,4,2,1544926252.3210814,1544928361.1755557,17.732148245149325
4416,7,4,3,1544928361.1755557,1544930637.8230503,36.91356046534567
4417,7,4,1,1544930637.8230503,1544932634.1263585,16.958077799027407
4418,7,4,2,1544932634.1263585,1544934302.9821854,29.63683336266497
4419,7,4,2,1544934302.9821854,1544936267.827752,7.769984848893696
4420,7,4,2,1544936267.8277519,1544937916.8737245,27.44131381124706
4421,8,4,2,1544925617.3889472,1544927183.0563376,34.89105198186974
4422,8,4,4,1544927183.0563378,1544929115.9046216,33.171249175858904
4423,8,4,2,1544929115.9046216,1544930877.9470026,36.05371483786336
4424,8,4,2,1544930877.9470026,1544932497.9388173,18.396845595619553
4425,8,4,2,1544932497.9388173,1544934223.6133485,10.083005973131097
4426,8,4,2,1544934223.6133487,1544935785.6086698,15.531584664113053
4427,8,4,4,1544935785.6086695,1544937272.920414,40.39663622596459
4428,9,6,2,1544926691.595735,1544929318.1865067,27.544226223845982
4429,9,6,2,1544929318.1865067,1544931064.1247017,2.0856547108291217
4430,9,6,3,1544931064.1247017,1544933025.2504728,31.72264634207248
4431,9,6,2,1544933025.2504728,1544934937.1615262,25.97728316839938
4432,9,6,2,1544934937.1615262,1544936657.3031428,43.132848269082174
4433,10,6,3,1544925822.2498608,1544927990.3353853,0.5021125473541996
4434,10,6,5,1544927990.3353853,1544930047.5502217,54.2660108622065
4435,10,6,2,1544930047.5502217,1544931866.7704759,31.145546896620594
4436,10,6,4,1544931866.770476,1544934138.0511258,18.950354531255943
4437,10,6,2,1544934138.0511258,1544936211.8861234,23.952061022142136
4438,10,6,4,1544936211.8861234,1544937915.789947,70.91250738409471
4439,11,6,3,1544927280.3485336,1544928969.2876868,34.255142024857
4440,11,6,2,1544928969.2876866,1544930657.5347164,23.67327489824038
4441,11,6,2,1544930657.5347166,1544932449.756967,18.93761056924607
4442,11,6,2,1544932449.7569668,1544934106.8595958,34.94516831444577
4443,11,6,4,1544934106.8595958,1544935547.4069514,38.45071542665233
4444,11,6,4,1544935547.4069514,1544937914.7246609,27.723942020019116
4445,12,6,4,1544925749.994307,1544927850.1134021,24.447463477883286
4446,12,6,3,1544927850.1134021,1544929116.84102,45.811284900307456
4447,12,6,3,1544929116.84102,1544930747.972195,23.9114462612784
4448,12,6,2,1544930747.972195,1544932538.0438762,21.499019055931623
4449,12,6,4,1544932538.0438762,1544934244.5692909,39.539944535114074
4450,12,6,2,1544934244.5692909,1544935998.251731,37.74082190672283
4451,12,6,4,1544936165.6025083,1544938529.8414364,58.51297244916013
4452,1,2,1,1545012258.8970833,1545014158.384315,5.5558499024020325
4453,1,2,2,1545014158.384315,1545016039.0339432,27.402224961408564
4454,1,2,1,1545016039.0339432,1545017895.0011876,13.770901439854669
4455,1,2,1,1545017895.0011873,1545020232.662656,17.261713037441837
4456,1,2,2,1545020232.6626563,1545022005.5693412,7.129832768991321
4457,1,2,2,1545022005.5693412,1545024290.8857608,33.67922015603039
4458,2,2,2,1545012498.9153,1545014326.9052522,41.72482266425466
4459,2,2,2,1545014326.905252,1545015868.4021635,31.17601171481393
4460,2,2,2,1545015868.4021635,1545017204.4482188,21.862895608831867
4461,2,2,2,1545017204.4482188,1545018455.3608565,34.42899884912599
4462,2,2,2,1545018554.1152246,1545020435.9533877,21.22954966218765
4463,2,2,2,1545020435.9533877,1545022312.978719,21.067650782829205
4464,2,2,1,1545022312.978719,1545023816.8312354,19.732143192205466
4465,3,2,2,1545012231.6119635,1545014457.2546592,10.299996279340796
4466,3,2,2,1545014457.2546592,1545016037.8893003,24.33669244920423
4467,3,2,2,1545016037.8893003,1545018025.9441679,25.490803829009973
4468,3,2,2,1545018025.944168,1545020020.7495346,31.967482247185455
4469,3,2,2,1545020020.7495344,1545022275.1287467,36.79367513749951
4470,3,2,2,1545022275.128747,1545024109.3010128,19.035690561126057
4471,4,2,2,1545013642.0837598,1545015134.2028847,23.36621531519658
4472,4,2,1,1545015134.2028847,1545016541.129008,23.794999508044256
4473,4,2,2,1545016541.1290078,1545018813.3757544,24.522879492159834
4474,4,2,1,1545018813.3757544,1545020311.7376628,26.977869138162664
4475,4,2,2,1545020311.7376628,1545021577.9855497,41.13824250442167
4476,4,2,2,1545021577.9855497,1545023099.751049,39.80441330179389
4477,5,4,2,1545012406.9547613,1545013960.4771426,17.37384361299881
4478,5,4,3,1545013960.4771426,1545015713.201854,47.74477903915202
4479,5,4,2,1545015713.2018542,1545017335.5914397,25.120665577854567
4480,5,4,2,1545018263.9827416,1545019942.0464933,27.30345107487184
4481,5,4,2,1545019942.0464933,1545021074.795313,25.601703350379434
4482,5,4,2,1545021074.795313,1545022494.150263,11.291385215787274
4483,5,4,4,1545022494.150263,1545024172.0881214,39.23850478356217
4484,6,4,3,1545015540.3272684,1545017520.8866496,35.4976308082973
4485,6,4,2,1545017520.8866496,1545019772.314408,12.348749873512412
4486,6,4,1,1545019772.314408,1545021624.871352,22.580576244738257
4487,6,4,2,1545021624.8713522,1545023238.1923046,41.95483248754938
4488,7,4,3,1545014307.6821277,1545016102.624923,40.18771601689171
4489,7,4,4,1545016102.6249228,1545018047.2503917,49.698802353115205
4490,7,4,3,1545018047.2503917,1545020493.254524,30.24271925552665
4491,7,4,3,1545020493.2545242,1545022121.8105621,25.989897153344884
4492,7,4,4,1545022121.810562,1545023927.3231492,56.14040753204404
4493,8,4,2,1545013006.5076635,1545015152.422376,18.129166166861136
4494,8,4,2,1545015152.4223757,1545016405.5404835,27.766620147056088
4495,8,4,4,1545016405.5404837,1545017795.344172,49.59606106644696
4496,8,4,2,1545017795.3441718,1545019878.710973,42.06075670350019
4497,8,4,2,1545019878.7109733,1545021218.0163898,19.787359672932464
4498,8,4,2,1545021218.0163898,1545022952.7724087,34.36352332283064
4499,9,6,2,1545013881.5450106,1545015601.2623024,34.12197404831525
4500,9,6,1,1545015601.2623022,1545017698.53163,19.604241797231566
4501,9,6,3,1545017698.53163,1545019504.911086,34.20735773470678
4502,9,6,4,1545019504.911086,1545020710.5285451,30.05884862220084
4503,9,6,4,1545020710.5285451,1545022296.4909153,33.305794016869115
4504,9,6,2,1545022296.4909155,1545024325.9515026,24.158189605981136
4505,10,6,2,1545012768.7161741,1545014133.6008363,47.66982924417336
4506,10,6,3,1545014133.6008363,1545015868.2281866,25.322910115554343
4507,10,6,6,1545015868.2281866,1545017392.2261488,73.55775822341752
4508,10,6,4,1545017392.2261488,1545019024.2690372,21.90385630857368
4509,10,6,2,1545019024.269037,1545021083.005327,5.389852112947725
4510,10,6,2,1545021083.0053272,1545022418.2209263,13.5161419913893
4511,10,6,2,1545022418.2209263,1545024611.1619961,37.90988012400711
4512,11,6,1,1545014573.6196284,1545016708.1209712,24.05099417300358
4513,11,6,1,1545016708.1209712,1545018278.4609497,-3.1843810978206797
4514,11,6,2,1545018278.4609497,1545019935.8412232,13.935081450423626
4515,11,6,6,1545019935.8412235,1545021488.1271205,80.93909458757088
4516,11,6,2,1545021488.1271203,1545023932.3721135,20.584042941660442
4517,12,6,1,1545012503.2172139,1545014884.8960533,38.15808711716268
4518,12,6,2,1545014884.8960533,1545016970.9905353,19.29372089285914
4519,12,6,2,1545016970.9905353,1545018767.3006566,24.70195282046804
4520,12,6,2,1545018837.52279,1545020595.418035,19.08797510091079
4521,12,6,2,1545020595.418035,1545022762.681782,47.511504423076346
4522,1,2,2,1545099491.8402817,1545101244.8499086,36.49575124328061
4523,1,2,2,1545103520.560511,1545104982.2262096,19.544242873074573
4524,1,2,1,1545104982.2262096,1545106964.5813675,19.34389410864364
4525,1,2,2,1545106964.5813675,1545108905.3452709,29.19778906291877
4526,1,2,2,1545108905.3452709,1545110398.202929,21.437687560233226
4527,2,2,2,1545098440.5781288,1545100079.801936,31.869598496543276
4528,2,2,2,1545100158.607936,1545102041.2812464,23.712509964159143
4529,2,2,2,1545103160.61521,1545104440.3662753,24.9712744117063
4530,2,2,2,1545107141.4999986,1545109099.639234,37.70060248534097
4531,2,2,2,1545109099.639234,1545111020.3900676,21.017789546820392
4532,3,2,2,1545101632.752066,1545103131.4118612,39.981029449245085
4533,3,2,1,1545107415.9071548,1545109315.818934,27.683719236092625
4534,4,2,2,1545098615.5104663,1545100374.3619041,29.814005604895662
4535,4,2,2,1545100374.3619041,1545102349.6312397,20.313843572472727
4536,4,2,1,1545103822.1037097,1545105556.5235677,17.431737049189454
4537,4,2,2,1545105556.5235677,1545107543.1051912,35.44955298575761
4538,4,2,2,1545107543.1051912,1545108776.0473933,28.612312049246913
4539,5,4,1,1545101457.9143927,1545103699.4163384,-2.295511603661982
4540,5,4,4,1545103699.4163384,1545105702.4727256,10.076223059530129
4541,5,4,1,1545107240.3584638,1545108601.5710008,39.33764670065304
4542,5,4,4,1545108601.5710006,1545110194.4611368,53.80699929623418
4543,6,4,2,1545099473.1930196,1545101048.7815795,30.749075470440026
4544,6,4,2,1545101599.8337786,1545103089.1062229,20.87221244035495
4545,6,4,4,1545105508.7223003,1545107323.5639474,36.95211659993298
4546,6,4,3,1545107323.5639472,1545108678.2153165,24.113497950546233
4547,6,4,3,1545108678.2153165,1545110602.696713,33.501824414609985
4548,7,4,3,1545098802.215456,1545101360.357074,37.538909056890525
4549,7,4,1,1545101360.357074,1545103476.6163766,14.809204796575687
4550,7,4,3,1545105086.6900375,1545106844.781856,38.29591009452194
4551,7,4,3,1545108098.740277,1545109747.3941686,42.38690521880558
4552,8,4,2,1545102347.8950412,1545104169.1892633,27.869836333039576
4553,8,4,2,1545107766.1916137,1545109561.3207836,25.04706982760886
4554,9,6,2,1545098726.8324559,1545100672.8546393,24.178984378698274
4555,9,6,2,1545103089.5134993,1545104530.3005793,24.384491568302913
4556,9,6,4,1545104530.300579,1545106247.2992663,40.63799001500813
4557,9,6,1,1545106247.2992663,1545107504.8681662,21.880420140496867
